Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
-.98000002,-.44999999,-1.51,-.25,1.47,.56999999,-.37,-1.9400001,-.28999999,-1.4,.23999999,-1.77
1.53,-.07,-1.1900001,.079999998,-1.4,.25,-.17,-2.51,-.94,-.20999999,-.49000001,.1
-2.99,-.47999999,-.56999999,-2.2,-.87,-.56999999,.34999999,-.029999999,-1.03,-1.64,.36000001,-.70999998
-3.04,.02,-.22,-2.9100001,-.20999999,-1.26,-1.64,-1.1799999,-3.73,-.75,-1.48,-.95999998
-1.49,2.51,-.44999999,-.07,.86000001,.83999997,-1.9,-4.52,-.79000002,-1.76,-1.27,-1.61
-1,.88,-.44999999,-.52999997,-.69999999,-.090000004,-2.0899999,2.48,-1.24,-.97000003,-1.03,-1.14
3.0699999,-.079999998,-2.1800001,-1.53,-.56,-.28999999,-2.0699999,1.89,-.41,-.38,.44999999,-.2
-.38999999,.38,.88,2.7,.27000001,-1.54,-2.25,-2.1900001,.34,-.31,2.75,-1.76
-.029999999,-.99000001,-1.84,-1.53,-1.15,-1.63,-.37,1.16,-1.04,1.27,-.85000002,-1.1
-1.58,-.87,-1.58,-3.3900001,-.80000001,-2.8199999,-3.5699999,-1.3,-.92000002,.62,-.80000001,.56999999
.67000002,-1.96,-2.3800001,1.89,-1.35,.46000001,.47999999,-.52999997,-2.0599999,-1.02,-1.75,.43000001
-.91000003,-.13,-.63,-.31999999,.43000001,-.73000002,-1.1,-.60000002,-1.9299999,-4.2600002,1.51,-.46000001
.38,-1.0700001,-.11,.57999998,.62,-1.08,1.27,.86000001,-2.4300001,-1.86,-.98000002,-.079999998
-.94999999,-1.85,-.41,-.57999998,-1.98,-.44,.75,-1.04,-1.2,-.68000001,.36000001,-.81999999
-1.8200001,.20999999,-.85000002,.81,.22,-1.86,-.31,2.6900001,-1.15,-.44,-1.46,-.13
.88999999,-.98000002,.0099999998,-1.02,-.88999999,-.94,-.60000002,.57999998,-.62,-1.0599999,-.87,-1
-.22,-.23,-.94999999,-.41,-.56,.31999999,-.87,-.92000002,-1.58,-3.6700001,.44,-1.97
.60000002,-1.03,-1.08,1.66,-.38999999,-2.1099999,-1.21,3.1400001,-2.3900001,-2,-1.37,.91000003
-.090000004,-.07,3.1300001,-.5,4.1399999,-2.28,-.34999999,2.21,-1.5599999,-.41999999,-1.75,3.0799999
-.18000001,.30000001,.52999997,-1.4,-.94,-.56999999,.79000002,-.46000001,-.89999998,-1.3,-1.9299999,-.74000001
-1.6799999,-2.4400001,-1.78,-1.3200001,-2.0999999,.75,-2.0799999,-.56,-.72000003,-2.48,-3.5899999,-1.21
-.97000003,.38,-.31,.56,-.44999999,-1.3200001,.93000001,-1.26,-.87,-1.39,-.31,-.44999999
-.67000002,-1.79,-.87,-2.1600001,-.050000001,-.44,-2.5899999,-.51999998,1.51,-.97000003,-.38999999,-1.12
-1.15,.68000001,-.41999999,.41999999,.68000001,-1.62,2.9200001,-.74000001,-2.73,-1.37,-.5,-.47999999
-.54000002,-2.0599999,-.27000001,-.87,2.9100001,-.76999998,-1.8099999,-.36000001,-2.6500001,-1.13,-1.78,-1.75
-1.5,.11,-1.99,-1.14,-2.22,.75999999,-1.98,-.98000002,-.54000002,-2.4200001,-1.17,-1.04
2.9100001,-1.62,-.67000002,-.87,.74000001,-1.6,-2.0599999,2.8299999,-.94999999,-.55000001,.090000004,.33000001
-.02,1.47,-1,1.1,-2.1500001,-1.4299999,-.46000001,-2.25,.56999999,.1,-1.02,-1.02
.11,-.20999999,.34,.44999999,-4.6999998,-.25999999,.38,-.28999999,-.28999999,-.1,-2.8299999,.23
-1.34,-1.23,-.77999997,-.07,-1.61,-.66000003,-.31,1.25,-1.6799999,-.07,-4.1700001,-.36000001
1.0599999,-.19,1.12,-1.28,-.20999999,-.49000001,-2.3699999,-.51999998,-3.8499999,-1.6,-1.39,.63
1.11,.77999997,-2.1300001,-1.35,-.41999999,.12,-1.53,-1.5599999,-4.1399999,.059999999,.55000001,-2.27
-.029999999,-1.5,3.47,1.6,-1.51,-.31,-1.3,.079999998,-.13,.5,-.95999998,-.62
-1.36,.090000004,-2.96,-.70999998,-.72000003,-1.9,-2.24,.55000001,-.75999999,.56999999,-1.33,-.79000002
-.17,.58999997,-2.5799999,2.1700001,-.33000001,.0099999998,-.25,-1.6,2.28,-2.03,-.18000001,-2.21
-2,-2.53,-4.3800001,.52999997,.81999999,.38999999,-2.01,-.64999998,.079999998,1,-.14,-.69999999
-1.6,-.12,-2.0599999,.13,2.76,.25,2.4400001,-2.3900001,-.02,-4.79,1.24,-.19
-1.46,-.63,-1.21,2.47,-1.8099999,.090000004,2.76,-.18000001,-1.14,-1.0700001,-1.53,-2.5
-2.49,-1.46,.2,-2.4300001,-.0099999998,-1.61,-2.8099999,-2.1500001,-1.13,-.64999998,-.25999999,-.86000001
-.81,.40000001,.85000002,-.86000001,1.5599999,-.85000002,.68000001,-.79000002,-.81999999,-1.1900001,1.51,-.17
.029999999,-2.9200001,.1,-.0099999998,.34999999,-4.77,-.050000001,.23,-.34999999,-1.2,.039999999,.57999998
-.81,-.88,-.85000002,-2.7,-.63,1.34,-.77999997,-2.3199999,-4.73,-1.6799999,-2.3,-.83999997
-1.62,.20999999,.33000001,-1.88,-2.9300001,-1.8200001,-.94999999,-1.6799999,.81,.079999998,.98000002,.090000004
.88999999,-1.36,-1.3099999,-.46000001,-.07,-1.61,.07,-.72000003,-1.8099999,-.75,-.38999999,-1.96
-.76999998,-1.87,1.08,3.3,-.34,1.61,2.3199999,-.75999999,.31,.029999999,-.85000002,.30000001
-.86000001,-1.54,1.28,1.4400001,-1.15,-.69,-1.02,2.97,-.38,-.41999999,-.95999998,1.4299999
-.69999999,-.12,-1.5,-2.0599999,-1.47,-.79000002,-1.16,-.039999999,-.059999999,-1.52,.17,.73000002
-.47,1.09,-1.55,-1.24,-1.28,2.72,-2.51,-.47,-2.4000001,-.63999999,.18000001,-.28
-.77999997,-1.29,-4.5500002,.34,-1.3200001,-4.4299998,-.25,-.039999999,-4,-2.3800001,-2.8800001,.91000003
-.41,.76999998,-1.54,1.1799999,-3.1500001,-3.46,-2.4300001,-2.9100001,-.039999999,-.029999999,-1.37,-1
-1.51,-.50999999,-2.9200001,-3.73,.27000001,-2.4300001,3.1900001,-2.1199999,1.6900001,-1.76,-1.37,-1.02
-1.48,-2.28,.5,.02,1.35,-1.58,-2.1099999,.58999997,-1.4,.31,-.57999998,-1.55
.66000003,-1.41,.81999999,3.54,.55000001,-1.89,-.44,-1.52,-.0099999998,-.77999997,1.66,-2.8699999
.11,-.70999998,-1.74,.23999999,-1.1799999,-.039999999,-.19,-.79000002,-2.52,-.75999999,-2.8299999,-.07
1.1799999,-.80000001,.80000001,.82999998,-.99000001,-.88999999,1.59,-1.72,-.58999997,-4.73,1.02,.44999999
-1.11,-.17,-.87,.87,-2.26,-.79000002,-2.75,-1.95,.059999999,-.69999999,1.21,-.60000002
-.40000001,-1.04,-2.55,.41,-.64999998,-1.13,.95999998,-.43000001,3.6800001,-1.62,.2,-.79000002
-1.14,.54000002,-2.8699999,.17,.88,-1.0599999,-2.4100001,-1.27,3.45,-2.9200001,-.22,1.02
.50999999,-.5,-1.89,.25,-2.28,.17,-1.92,.94,1.73,-.80000001,-.98000002,1.28
.64999998,-1.49,-2.3499999,-1.3,-.62,-.34,-.49000001,-.99000001,-1.35,-.63999999,-2.6199999,-3.53
-1.61,-1.59,-2.6600001,-.050000001,-3.73,.37,-2.26,-1.4400001,-1.79,-1.3200001,-1.99,-2.6400001
.57999998,-2.25,-1.62,-1.89,2.1099999,.75999999,.23,.36000001,-.11,-1.7,-.88,-1.46
.07,-1.4400001,2.0699999,1.15,-.77999997,-.11,-.039999999,-.46000001,.33000001,.41,-1.23,1.7
-.36000001,-.02,-.92000002,-2.3,-2.25,-2.04,-1.02,1.05,-1.17,-2.5599999,-.55000001,-2.1800001
-1.5700001,-1.98,.16,-1.38,.77999997,.98000002,-.75999999,-1.08,-.19,.07,-.0099999998,-1.6
.25,-.77999997,-.28999999,1.23,-2.52,.050000001,.33000001,1.61,-3.75,1.72,-.75999999,-.36000001
-1.3,-4.8099999,-1.88,-.17,-1.33,-3.8900001,0,-.94,-1.16,-1.5,-3.77,.88
-.47,-.44999999,-.55000001,-2.27,2.8900001,-1.62,-1.98,-2.3399999,0,-.36000001,-2.3800001,-3.24
.57999998,-.69999999,-1.41,-.99000001,-1.77,-2.4000001,-.34,-1.62,-2.1199999,2.5,-.99000001,-1.1
-2.4100001,1.17,-1.16,-2.0699999,-1.6,.55000001,-.46000001,-1.4400001,-1.98,-.19,.34999999,-.66000003
-1.2,-.13,3.1800001,-1.98,.16,-1.23,-1.3099999,.14,-1.8,-.98000002,.34,-2.1199999
1.14,.2,-2.28,-.50999999,-.70999998,-.25999999,-3.96,-1.26,-.82999998,.55000001,.28999999,-.76999998
-1.3099999,-.72000003,-1.87,-2.26,1.59,-2.1199999,-.55000001,.28,-1.12,-.57999998,-2.02,.28999999
.66000003,-1.24,.15000001,-1.9400001,.50999999,-.12,-1.23,-1.08,-1.39,.059999999,-.88999999,-1.34
-2.1600001,-.76999998,-2.21,-.98000002,-1.45,-2.74,-3.0699999,.18000001,-.38999999,-.81,-1.45,2.1500001
-1.52,-1.38,.20999999,-1.14,.81,1,.56,-1.1900001,.14,-2.21,-1.95,-2.3699999
-2.6300001,.55000001,-1.8099999,2.0699999,-.38999999,-.029999999,-1.45,-.059999999,-3.3199999,-1.84,-.18000001,-2.9100001
-.40000001,.76999998,-1.6900001,-1.95,-1.08,-.31,-.15000001,-1.87,1.73,-.81999999,-.17,4.9499998
-1.8099999,-.28,-.18000001,-.07,-1.65,-1.62,-.50999999,.0099999998,-.75999999,-3.24,-1,-1.84
-1.22,1.37,-1.47,-.14,-3,-1.51,-.34,-3.45,-1.51,-1.61,.0099999998,.62
-2.54,-2.1199999,-.25,.58999997,-1.28,.58999997,-4.3499999,.79000002,-.70999998,-.5,.37,-1.02
.93000001,-.68000001,-1.7,-.46000001,-.86000001,-1.03,.70999998,-.050000001,-.58999997,.55000001,-1.79,.63999999
-1.5700001,-.14,.11,-1.9299999,-1.23,-1.5599999,.33000001,1.04,-2.8,-1.96,-.73000002,-2.6400001
-1.84,-1.61,-.72000003,-3.6700001,1.98,.81999999,-.99000001,-.38,-.30000001,-1.86,-.41,-1.17
.12,4.1999998,-1.25,.22,-1.21,-.50999999,.029999999,-.91000003,-1.26,-.55000001,-.18000001,-1.3200001
.33000001,-1.37,-.98000002,-1.85,-.52999997,-.61000001,-4.1599998,.99000001,-.97000003,-2.77,-1.65,-.64999998
-.5,1.35,-3.0799999,1.38,-1.79,-4.96,-.36000001,-1.27,-.63,-.54000002,-1.2,.25
-1.1799999,1.12,.55000001,-1.3200001,-.69,-1.97,.69999999,-.64999998,.99000001,-3.8499999,-.22,-.55000001
1.0700001,-.40000001,-1.36,-1.61,-1.42,-.95999998,-2.1700001,-2.1300001,-2.8099999,-.2,-2.8699999,.19
-1.35,-.55000001,-4.75,-.88999999,-2.2,-2.6199999,-1.1799999,.18000001,-3.1600001,.090000004,1.36,1.04
-.88,-.97000003,-1.26,.30000001,.56,1.23,-.75,-2.1099999,-.28999999,-.58999997,-.63,-2
-.70999998,-1.01,-2.5899999,-1.6900001,-.22,-.93000001,-1.1799999,.12,-.2,-4.4899998,-.64999998,-.92000002
-1.24,1.11,-1.03,2.99,-1.72,.02,-3.3099999,-1.83,-1.73,-.83999997,-2.3499999,-2.1099999
-1.41,-1.4400001,.44,-2.4300001,-.75999999,-.17,-.23999999,-1.01,-.75,-1.22,1,-.83999997
-.15000001,-4.98,-1.83,-.80000001,.70999998,2.1700001,-.79000002,.36000001,.61000001,2.9200001,-.63999999,-2.45
-.49000001,.63,.23999999,-.94999999,-.25999999,-.46000001,-.41999999,-.36000001,.18000001,-3.5699999,1.14,-2.1700001
-3.9300001,-.68000001,-.44999999,-.75,-1.25,-1.45,.56,-.91000003,-2.02,-1.13,-1.08,1.0700001
-1.5599999,-.51999998,-.44,-1.99,-1.3,-1.0700001,.74000001,.88999999,-1.41,2.3599999,-.51999998,-1.1799999
-.98000002,-1.21,-2.1500001,-4.8699999,-1.04,-2.27,-1.42,1.1,-1.7,-2.3099999,-.029999999,-1.27
-1.76,-.059999999,-.88,.31999999,-1.89,-1.83,2.5999999,-.87,0,-1.37,-.67000002,.12
-.31,-.88,-1.34,-.52999997,-3.8199999,2.29,-2.1800001,-1.79,-4.6500001,.28,-.67000002,-.82999998
-.97000003,-.15000001,-.60000002,-1.88,-.38999999,-3.03,-.059999999,-2.4400001,.25999999,.28999999,.079999998,.25999999
-2.05,-.94,.0099999998,-2.3499999,-1.13,-.97000003,-.23999999,-1.1900001,-2.03,-2.4200001,-.66000003,-.039999999
-1.76,-.94,.0099999998,-2.8900001,.82999998,-3.04,-.97000003,-3.8599999,-1.76,-.80000001,-2.0599999,.02
-2.5899999,.75999999,-.40000001,-.38999999,-.98000002,-1.9299999,-3.8499999,.54000002,-1.12,-1.3099999,-2.52,-1.25
.82999998,-.88999999,.83999997,-1.26,2.23,-1.08,-1.7,-1.66,.66000003,1.64,-.50999999,-.23999999
-1.8,.36000001,-.02,-.039999999,-2.1600001,-1.5,-.37,-1.61,-.37,-1.42,-1.39,-1.25
.27000001,.14,-3.3499999,-1.9400001,1.72,-.72000003,-.23999999,-1.04,1.09,-1.29,-3.3099999,-1.86
-.31,-1.74,-.34999999,-3.03,-.87,.86000001,1.72,-.16,-.37,-.36000001,-1.4400001,-1.46
-2.01,-.54000002,-1.11,.63999999,-1.0700001,-1.11,-2.27,-1.61,-1.75,-1.88,1.0700001,2.0699999
-.36000001,-3.2,-1.27,-3.96,-.83999997,.70999998,-1.95,.75,-.79000002,-.97000003,-3.02,-.090000004
1.12,-.68000001,-2.1099999,-1.5,-2.3800001,-.94999999,-1.6900001,-.47,-.40000001,.64999998,-.31,-4.27
.44,-.050000001,-.89999998,-3.0799999,.55000001,-1.98,-.75,-.76999998,-2.1800001,-2.75,-1.41,1.08
.67000002,-.83999997,-2.6099999,-.55000001,-1.9400001,-2.0999999,-.79000002,-1.12,-.47,-.92000002,2.8,-.15000001
-2.1600001,-1.55,-2.8299999,1.86,0,-3.8,.19,-1.8,-1.17,.0099999998,.1,-.34
.27000001,-.31,-.36000001,2.6600001,-.61000001,1.3,-.75999999,2.8499999,.17,-4.6799998,-1.8,-3.8399999
.67000002,-2.28,-.02,-2.25,1.0599999,-1.25,-.79000002,.41999999,.12,-.88,.95999998,-3.6900001
.70999998,-.18000001,-.75999999,1.4299999,.62,-.82999998,-2.01,1.7,-.76999998,-1.37,.67000002,.13
-2.1199999,-.73000002,-1.49,-1.3099999,-1.96,-.86000001,.30000001,.28,-1.03,-3.53,-2.79,-.81999999
.029999999,.94,-.70999998,-2.1300001,-.27000001,-.95999998,-.25,-.25999999,.16,.28999999,-.68000001,.13
-1.76,-1.11,-.25999999,.22,-1.27,1.71,1.01,.51999998,-1.4299999,-2.24,-1.36,1.9
1.3200001,-.85000002,.079999998,-.20999999,-1.71,-.5,-.74000001,-.72000003,-1.62,-2.26,-1.55,-2.96
-1.58,.68000001,-.2,-1.0599999,.52999997,-.38999999,-.33000001,-.83999997,-1.49,-2.0699999,-.69999999,-.15000001
-.37,-.63999999,-.25,-.98000002,-1.13,2.1099999,-2.1900001,-.89999998,-1.87,-.43000001,-.63,-.16
-.66000003,-1.28,-3.4300001,.090000004,.68000001,-.38,-.51999998,-.69999999,.02,-1.34,1.3,-.44
-.44,-1.86,-.49000001,1.11,-1.55,-.73000002,-1.27,-1.11,-.83999997,-.23999999,1,-3.8800001
.75,-1.01,-.72000003,.51999998,-.94,-.38999999,.82999998,-1.64,-.62,-4.1599998,.25999999,.17
-1.46,.89999998,-1.33,-.69999999,-2.05,-1.3200001,.81,-1.21,-1.02,-.68000001,.47,-1.2
-1.15,-1.88,-.97000003,-1.91,-.73000002,-.87,.41999999,-.34999999,.88999999,-1.03,-1.4400001,.76999998
-.07,-.47999999,-1.79,-3.0699999,-1.4400001,.050000001,-1.52,-1.29,-2.29,.31999999,.40000001,-.57999998
-.17,-2.0599999,-1.75,-1.14,-1.8,-4.0599999,-1.92,.12,-.2,-.34,-.079999998,-1.08
.0099999998,.22,-2.1800001,-1.14,1.01,-1.0700001,-4.6999998,-2.21,.76999998,-.36000001,-1.75,-1.61
-1.15,-1.3,-1.37,.13,-1.49,-1.05,-2.0999999,-2.9200001,-1.33,.95999998,-.62,-2.28
.22,.93000001,-.31,-1.22,-2.4200001,-2.5999999,.41999999,-1.88,-1.35,-.74000001,-1.1,-.94
.74000001,-1.23,-.99000001,-2.5899999,-1.22,-.98000002,-1.79,.76999998,-1.8099999,-.69999999,-1.8200001,.98000002
.090000004,-1.23,-.60000002,-1.39,-1.53,-1.26,-3,-.80000001,-1.4,-.79000002,-1.1900001,-.46000001
-1.48,-.07,-.83999997,-.89999998,-2.9100001,-1.4,-1.58,1.37,-1.1799999,-.99000001,-1.45,-.23999999
-.63999999,-1.38,-.16,-1.4400001,-1.41,2.4400001,-.87,.54000002,.76999998,-.13,-1.3200001,-2.8800001
1.54,.89999998,1.33,1.86,-1.02,.43000001,-.15000001,-.029999999,-.23,-.38,.93000001,-.75999999
.23,-.76999998,-1.74,-.43000001,4.9699998,.25999999,-1.29,1.05,-2.21,.88999999,-.18000001,-.31
-.090000004,1.23,-2.54,2.5699999,-.97000003,-1.8200001,-1.96,-2.29,-2.3900001,-.37,-3.28,-.51999998
-1.51,-.23999999,-1.1799999,.029999999,-2.0799999,-2.5799999,-.13,-.74000001,-.22,-1.05,-2.02,-.51999998
-1.39,-3.77,-.41999999,-1.3200001,-.81,-2.8299999,-1.02,1.6900001,.079999998,2.51,-1.2,-.22
-1.5,.5,-1.75,1.05,-.97000003,-1.36,-1.51,-1.37,-.54000002,0,-1.03,.64999998
-.63999999,1.08,-1.0599999,-.13,-.81,-1.8099999,-1.61,-1.41,-.87,-2.21,-1.27,.079999998
.19,1.71,-1.42,-1.48,.85000002,-.94,-.88999999,-.14,-.89999998,.38999999,-1.21,-1.3200001
.0099999998,-.64999998,-.07,-2.28,-2.1300001,.34999999,-.34999999,-1.26,-1.74,-.86000001,.22,-1.4400001
.02,-1.99,.14,-3.45,-.19,-1.52,-1.73,.050000001,-.77999997,-3.54,.02,-.20999999
-1.46,1.0599999,-2.01,-.67000002,-1.6900001,.090000004,-1.15,-1.4,.46000001,.050000001,.57999998,.33000001
-.91000003,.090000004,.37,-.99000001,.2,-1.09,2.45,.1,-.41,-1.13,-1.37,-.57999998
.69,1.05,-1.41,-2.5999999,.92000002,1.12,.07,-.20999999,-.67000002,.1,.28,.69
-1.39,-1.92,-.40000001,-1.0700001,1.9400001,-.13,-1.01,1.48,-1.09,-1.74,-.95999998,-1.08
-.50999999,-1.6799999,.62,-1.12,-.55000001,-.07,.28999999,-2.6199999,-3.0599999,-1.67,-.58999997,-.50999999
-.51999998,-1.8,.1,-.73000002,-.60000002,-.49000001,-3.95,-1,-2.78,-1.88,-4.6900001,.07
-2.24,-2.79,1.27,-1.15,-1.23,.090000004,-2.6800001,-1.8099999,-.88999999,-3.27,-2.22,-1.4400001
-2.4100001,-.72000003,.73000002,-.64999998,-.23,-.60000002,-1.84,-.19,.31,-2.3199999,.76999998,-.80000001
-1.09,-1.24,-.62,-1.67,-2.3900001,-1.33,-2.6500001,.56,-1.88,.0099999998,-1.35,-1.46
-1.11,-1.7,-1.01,.50999999,-.41,.38999999,-1.22,-.029999999,1.47,-.58999997,-2.7,-1.8099999
-1.4299999,-.059999999,-1.41,-2.0999999,-.41999999,-.70999998,.079999998,-1.03,-2.21,1.08,-1.51,-.25999999
-.12,.2,-1.0599999,1.35,-1.91,-1.05,-.88,.28999999,-1.26,-.28,1.59,1.1900001
-.31999999,-.43000001,-.28,-.75999999,-.30000001,-.050000001,-3.45,-.56,-2.26,-1.21,-.46000001,-.97000003
-1.4400001,1.04,-1.02,-.55000001,-.62,-2.6400001,1.01,-1.6,.63999999,.15000001,-2.75,-2.4300001
-.75999999,-1.2,-1.23,-1.65,-2.5999999,-.94,2.3299999,-.97000003,-1.98,-1.1799999,-1.33,-.47999999
-1,-1.89,-1.35,-.079999998,-.41,-.85000002,-1.91,1.84,-.38999999,-.41999999,1.75,-.02
-1.89,-2.77,-.34,-.23999999,-1.86,-1.3,-.81,3.05,.69,-.79000002,-1.8,-.059999999
-.41999999,-.18000001,-1.9400001,-.38,.44999999,.079999998,-.52999997,-3.3900001,-3.1900001,-3.53,.99000001,.050000001
-.85000002,-.92000002,-.58999997,-1.39,-1.78,-1.76,-.76999998,-2.21,-1.63,-2.8299999,-.41999999,-1.2
-.93000001,-1.02,.029999999,-.34,-2.8099999,.050000001,-.85000002,1.67,-2.3699999,-.98000002,-.98000002,.31
-1.21,-2.8299999,-2.4100001,.43000001,.81999999,.27000001,-2.3099999,.63,-.11,-1.87,.89999998,-.75
-1.7,-.94,-1.65,2.1400001,-2.0899999,-3.52,-2.96,-2.1300001,-3.3599999,-.20999999,.38,-2.8099999
.14,-.49000001,-.87,-3.8199999,-1.8,-1.9,-.75,-.83999997,-1.48,-1.37,-3.6800001,-1.13
.23,-1.4400001,-.050000001,-.16,1.77,-.85000002,-.79000002,.18000001,-.85000002,-.55000001,-.63999999,-.28999999
-1.28,-.80000001,-.46000001,1.66,-.49000001,.80000001,-2.8,-.81999999,.47999999,.87,-1.3200001,-2.23
-.33000001,-1.45,-.60000002,-1.92,-1.04,1.41,.02,.34,-.2,-2.0599999,.41,.19
-.63999999,.07,-.86000001,2.1500001,.33000001,-.77999997,-.28999999,-2.0699999,-1.21,-.36000001,1.47,-.34999999
-3.6500001,-2.8900001,1.1900001,-.13,.31999999,-1.2,-1.74,-.55000001,-1.89,.64999998,-1.33,-.44999999
-1.04,-.11,-2.0999999,-1.29,1.36,-2.8599999,.16,-1.39,-.57999998,-1.38,.49000001,1
1.38,-.47,-1.66,.77999997,.66000003,-1.26,.50999999,.25,-.050000001,-1.53,-.94999999,-.62
-1.3099999,-.47,.090000004,.17,-.28,-1.4400001,-3.45,-2.1700001,-1.54,-.31,-1.66,-1.91
-.85000002,1.67,2.6900001,-.63,-.23,-.47999999,-.77999997,-1.16,-.72000003,-1.11,-.43000001,-1.03
.72000003,-1.29,-1.04,-2.03,.91000003,.60000002,1.55,-.94,-2.27,1.51,-4.3800001,1.28
2.6199999,-.07,.61000001,-1.35,-1.78,-.80000001,-.50999999,-1.28,-2.26,.91000003,-.93000001,-1.5
.61000001,-.69,-4.2399998,-1.38,-2.76,-1.34,.37,.20999999,-.74000001,-1.01,-.73000002,4.46
-.55000001,-.15000001,-3.0799999,-.77999997,.50999999,-.11,3.49,.029999999,-.89999998,-1.42,-.69999999,-.97000003
-.44999999,-.56,3.29,-1.01,-.41999999,-2.79,-.41,.38,-1.65,-1.04,-.75999999,.27000001
-.68000001,-1.29,.23,-.74000001,-3.8,-1.11,-1.76,-.41999999,-1.24,1.87,-1.65,-.73000002
-1.14,-1.89,-.47,.47999999,-.5,-.36000001,-.93000001,-2.26,-.68000001,-1.84,-1.9400001,-.1
.38,-1.25,-.47999999,-1.76,-1.6900001,-1.11,.28,-.34,-.91000003,-1.0599999,-.02,-.63
-1.08,-.95999998,-.33000001,1.55,-.68000001,-4.6300001,-3.27,-1.6,.11,-.77999997,-1.03,-.50999999
.07,.15000001,-1.11,-2.03,.82999998,-.88999999,.5,-4.6100001,.97000003,-.58999997,.22,-.76999998
-.1,-2.1300001,-1.2,.11,-.69,-1.22,-.85000002,1.35,-3.79,-1.3,.36000001,-1.6
2.9000001,-.34999999,-.16,-1.8,.41,-1.02,-.0099999998,-.23999999,-.44,-1.58,-2.74,-2.8199999
-.12,2.02,.81,.25,-1.28,-.49000001,-.67000002,.93000001,-1.9400001,-1.4400001,-.83999997,-.98000002
-2.3399999,-.52999997,-3.79,-.18000001,-1.0599999,-1.11,-1.09,-.28999999,-.20999999,-1.6,-1.7,.63999999
-1.1900001,-.27000001,-1.92,-.41999999,-2.0599999,-1.14,1.13,-1.14,-2.04,-1.14,-1.29,.83999997
-.2,.07,-.43000001,.0099999998,.039999999,-2.77,.17,-.49000001,-.12,.090000004,-1.5,-1.3099999
-.75999999,-.19,.80000001,-1.6,.51999998,-2.05,-1.84,.79000002,-2.8099999,-1.0599999,-3.4100001,-1.01
-1.23,-3.5,-1.72,1.71,.20999999,-.52999997,1.1900001,-.43000001,-1.52,-.23,-1.7,-1.4400001
.54000002,.67000002,-1,-1.1,-1.24,-.23,-1.6900001,-.98000002,1.34,-1.52,-1.4400001,-1.11
-.14,-.56999999,-.090000004,-4.0700002,-.97000003,-1.26,-1.71,-1.01,.60000002,-.93000001,-1.35,-.22
-.54000002,-2.3099999,4.7199998,2.8399999,-1.59,-1.53,-.69,-.62,-2.71,-.17,.31999999,-.25999999
.34,.69,.60000002,-1.23,-1.75,-1.34,-1.22,-2.21,4.5300002,-1.49,-.77999997,-.07
1.53,-.34999999,-.47,-1.03,4.1199999,-1.28,-4.6500001,-1.12,-1.83,-1.8200001,-1.01,-.38
.23,-.34,.57999998,-.1,-1.17,1.13,2.97,2.0899999,.37,-.97000003,-1.75,-.95999998
-.07,-1.89,-.63999999,-1.12,-2.3299999,-1.0599999,-1.46,.74000001,-2.3399999,-1.36,-1.45,2.8
1.03,-.17,1.04,-.61000001,.70999998,-1.48,.13,-3.6900001,.58999997,-2.24,-.16,-.25999999
-1.16,-1.76,-2.48,-2.04,-.86000001,-.87,-1.21,-.97000003,-.77999997,.23,-.89999998,0
-.82999998,1.08,-1.59,-.72000003,1.01,-1.79,-.80000001,-.41,.18000001,3.1199999,.85000002,-1.17
-.34999999,-2.1600001,-1.04,-2.1600001,.5,-.64999998,-1.75,-.41,-.47,1.28,-.62,-.17
1.14,-2.8800001,.17,-.94,-1.0700001,1,1.27,-1.17,-1.14,-2.21,-.19,-.88
-1.72,-1.5700001,-2.5799999,-1.64,-1.48,-1.6799999,-2.27,.49000001,-.98000002,-.27000001,-.74000001,.73000002
-.090000004,-1.13,-.85000002,-1.3,3.9300001,-.94,.85000002,.029999999,-.5,-.79000002,-.38999999,-1.23
-2.6199999,-.15000001,.99000001,-.97000003,2.99,-1.9,-.27000001,-.95999998,-2.1800001,-.99000001,.19,-.23
-1.09,-1.2,.74000001,-1.75,-3.46,-3.02,.46000001,-1.75,-.38,.090000004,-1.02,-.49000001
-.61000001,-.0099999998,-1.3200001,2.1800001,-2.71,-2.0899999,-1.66,-3.9100001,-2.3099999,-1.98,-1.14,-2.4200001
-1.75,-.31999999,-1.7,-2.3299999,-.69999999,-2.0799999,-.1,-1.28,-.82999998,-.76999998,-1.7,-2
1.42,.34999999,.19,1.1799999,-.19,-.11,-.60000002,-1,-1.62,.44,-1.95,2.28
.91000003,-1.5599999,.41,-1.51,.47,-.28,-1.1799999,-.18000001,-.14,-1.27,-1.12,1.42
-.44999999,-1.63,-1.13,.23,.27000001,-.57999998,-2.8800001,-1.48,1.25,.51999998,1.86,-1.27
-.88999999,-3.3699999,-.60000002,-2.47,3.23,1.79,-.38999999,-2.0999999,-.44,1.0700001,-2.03,-.62
-1.17,-1.7,-1.16,-.46000001,-.46000001,-2.3800001,-1.49,-.66000003,-1.0700001,.74000001,.039999999,.079999998
1.14,-1.0599999,-2.6199999,-2.3699999,-.20999999,-.94,-1.5,.12,.44999999,.16,-.050000001,-.74000001
.63,2.3499999,.56,-2.3900001,-1.26,-1.63,-1.05,-.31,-1.28,-.86000001,1.24,-.80000001
-.12,.66000003,3.02,-2.1700001,.02,-1.9,-1.99,-1.91,-3.1800001,-1.3,-2.29,2.52
